reporter	best_category	count
SLSB_8	full_length	775
SLSB_8	PCR_chimera	72
SLSB_8	ambiguous_deletion	2
SLSB_9	full_length	435
SLSL_1	full_length	656
SLSL_1	PCR_chimera	51
SLSL_1	ambiguous_deletion	1
SLSL_10	full_length	254
SLSL_10	PCR_chimera	34
SLSL_2	ambiguous_deletion	188
SLSL_2	full_length	165
SLSL_2	PCR_chimera	80
SLSL_3	full_length	271
SLSL_3	ambiguous_deletion	66
SLSL_3	PCR_chimera	13
SLSL_4	full_length	486
SLSL_4	PCR_chimera	53
SLSL_4	ambiguous_deletion	27
SLSL_5	PCR_chimera	193
SLSL_5	full_length	179
SLSL_6	full_length	316
SLSL_6	PCR_chimera	82
SLSL_6	ambiguous_deletion	68
SLSL_7	full_length	336
SLSL_7	PCR_chimera	114
SLSL_8	full_length	695
SLSL_8	PCR_chimera	96
SLSL_8	ambiguous_deletion	4
SLSL_9	full_length	450
SLSL_9	PCR_chimera	38
SLSS_1	full_length	144
SLSS_1	PCR_chimera	10
SLSS_1	ambiguous_deletion	4
SLSS_10	full_length	65
SLSS_10	PCR_chimera	25
SLSS_2	full_length	360
SLSS_2	PCR_chimera	22
SLSS_2	ambiguous_deletion	20
SLSS_3	full_length	599
SLSS_3	PCR_chimera	26
SLSS_3	ambiguous_deletion	1
SLSS_4	full_length	425
SLSS_4	PCR_chimera	10
SLSS_5	full_length	224
SLSS_5	PCR_chimera	113
SLSS_5	ambiguous_deletion	61
SLSS_6	full_length	155
SLSS_6	PCR_chimera	9
SLSS_7	full_length	619
SLSS_7	PCR_chimera	22
SLSS_8	full_length	817
SLSS_8	ambiguous_deletion	54
SLSS_8	PCR_chimera	2
SLSS_8	PRE-SPACER_mispriming	1
SLSS_9	full_length	836
SLSS_9	PCR_chimera	117
SLSS_9	ambiguous_deletion	31
SLSp_1	full_length	475
SLSp_1	PCR_chimera	24
SLSp_1	ambiguous_deletion	5
SLSp_10	full_length	337
SLSp_10	PCR_chimera	13
SLSp_2	full_length	570
SLSp_2	PCR_chimera	11
SLSp_2	ambiguous_deletion	4
SLSp_2	PRE-SPACER_mispriming	1
SLSp_3	full_length	178
SLSp_3	PCR_chimera	6
SLSp_4	full_length	224
SLSp_4	PCR_chimera	98
SLSp_4	ambiguous_deletion	10
SLSp_5	full_length	376
SLSp_5	ambiguous_deletion	50
SLSp_6	full_length	545
SLSp_6	PCR_chimera	7
SLSp_7	full_length	723
SLSp_7	PCR_chimera	119
SLSp_8	full_length	776
SLSp_8	PCR_chimera	11
SLSp_8	ambiguous_deletion	1
SLSp_9	full_length	125
SLSp_9	PCR_chimera	107
SLSp_9	ambiguous_deletion	3
SLpA_1	full_length	552
SLpA_1	PCR_chimera	10
SLpA_1	ambiguous_deletion	7
SLpA_10	full_length	328
SLpA_10	PCR_chimera	20
SLpA_2	full_length	260
SLpA_2	PCR_chimera	24
SLpA_3	full_length	510
SLpA_3	PCR_chimera	230
SLpA_3	ambiguous_deletion	2
SLpA_4	full_length	267
SLpA_4	PCR_chimera	26
SLpA_4	ambiguous_deletion	2
SLpA_5	full_length	450
SLpA_5	PCR_chimera	20
SLpA_5	ambiguous_deletion	8
SLpA_6	full_length	432
SLpA_6	ambiguous_deletion	24
SLpA_7	full_length	416
SLpA_7	PCR_chimera	13
SLpA_8	full_length	225
SLpA_8	PCR_chimera	193
SLpA_9	full_length	313
SLpA_9	PCR_chimera	9
SLpB_1	PCR_chimera	546
SLpB_1	full_length	218
SLpB_10	full_length	327
SLpB_10	ambiguous_deletion	34
SLpB_2	full_length	555
SLpB_2	PCR_chimera	36
SLpB_2	ambiguous_deletion	1
SLpB_3	full_length	558
SLpB_3	ambiguous_deletion	24
SLpB_3	PCR_chimera	7
SLpB_4	full_length	817
SLpB_4	PCR_chimera	265
SLpB_4	ambiguous_deletion	4
SLpB_5	full_length	748
SLpB_5	PCR_chimera	46
SLpB_5	ambiguous_deletion	38
SLpB_6	full_length	266
SLpB_6	PCR_chimera	38
SLpB_7	full_length	606
SLpB_7	ambiguous_deletion	31
SLpB_7	PCR_chimera	9
SLpB_8	full_length	380
SLpB_9	full_length	749
SLpB_9	PCR_chimera	11
SLpL_1	PCR_chimera	353
SLpL_1	full_length	353
SLpL_1	ambiguous_deletion	60
SLpL_10	full_length	577
SLpL_10	PCR_chimera	48
SLpL_10	ambiguous_deletion	8
SLpL_2	full_length	312
SLpL_2	PCR_chimera	24
SLpL_2	ambiguous_deletion	1
SLpL_3	full_length	745
SLpL_3	PCR_chimera	136
SLpL_3	ambiguous_deletion	4
SLpL_4	full_length	353
SLpL_4	PCR_chimera	180
SLpL_4	ambiguous_deletion	8
SLpL_5	full_length	347
SLpL_5	PCR_chimera	13
SLpL_5	ambiguous_deletion	4
SLpL_6	full_length	673
SLpL_6	PCR_chimera	20
SLpL_7	full_length	222
SLpL_7	PCR_chimera	8
SLpL_8	full_length	497
SLpL_8	ambiguous_deletion	156
SLpL_8	PCR_chimera	3
SLpL_9	full_length	489
SLpL_9	PCR_chimera	2
SLpS_1	full_length	755
SLpS_1	ambiguous_deletion	190
SLpS_1	PCR_chimera	87
SLpS_10	full_length	377
SLpS_10	PCR_chimera	10
SLpS_2	full_length	405
SLpS_2	PCR_chimera	69
SLpS_3	full_length	470
SLpS_4	full_length	533
SLpS_4	PCR_chimera	51
SLpS_4	ambiguous_deletion	9
SLpS_5	full_length	583
SLpS_5	PCR_chimera	188
SLpS_6	full_length	783
SLpS_6	PCR_chimera	89
SLpS_6	ambiguous_deletion	7
SLpS_7	full_length	619
SLpS_7	ambiguous_deletion	20
SLpS_8	full_length	313
SLpS_8	PCR_chimera	4
SLpS_9	full_length	638
SLpS_9	PCR_chimera	60
SLpp_1	full_length	403
SLpp_1	PCR_chimera	52
SLpp_1	ambiguous_deletion	32
SLpp_10	full_length	627
SLpp_10	PCR_chimera	114
SLpp_10	ambiguous_deletion	17
SLpp_2	full_length	453
SLpp_2	PCR_chimera	11
SLpp_2	ambiguous_deletion	8
SLpp_3	full_length	567
SLpp_3	PCR_chimera	3
SLpp_4	full_length	494
SLpp_4	PCR_chimera	66
SLpp_4	ambiguous_deletion	28
SLpp_5	full_length	667
SLpp_5	PCR_chimera	135
SLpp_5	ambiguous_deletion	25
SLpp_6	full_length	408
SLpp_6	PCR_chimera	26
SLpp_6	ambiguous_deletion	2
SLpp_7	full_length	478
SLpp_7	PCR_chimera	3
SLpp_7	ambiguous_deletion	1
SLpp_8	full_length	554
SLpp_8	ambiguous_deletion	25
SLpp_8	PCR_chimera	12
SLpp_9	full_length	707
SLpp_9	PCR_chimera	227
SLpp_9	ambiguous_deletion	58
SMARCAD1_1	PCR_chimera	605
SMARCAD1_1	full_length	188
SMARCAD1_10	full_length	29
SMARCAD1_10	PCR_chimera	1
SMARCAD1_10	ambiguous_deletion	1
SMARCAD1_2	PCR_chimera	12
SMARCAD1_2	ambiguous_deletion	8
SMARCAD1_2	full_length	1
SMARCAD1_3	full_length	68
SMARCAD1_3	PCR_chimera	26
SMARCAD1_4	PCR_chimera	188
SMARCAD1_4	full_length	15
SMARCAD1_5	full_length	72
SMARCAD1_5	PCR_chimera	43
SMARCAD1_6	full_length	73
SMARCAD1_6	PCR_chimera	66
SMARCAD1_6	ambiguous_deletion	1
SMARCAD1_7	full_length	32
SMARCAD1_7	PCR_chimera	6
SMARCAD1_7	ambiguous_deletion	1
SMARCAD1_8	PCR_chimera	6
SMARCAD1_8	ambiguous_deletion	1
SMARCAD1_9	full_length	91
SMARCAD1_9	PCR_chimera	9
SSAA_1	full_length	202
SSAA_1	ambiguous_deletion	141
SSAA_1	PCR_chimera	44
SSAA_10	full_length	178
SSAA_10	PCR_chimera	8
SSAA_2	full_length	329
SSAA_2	PCR_chimera	133
SSAA_2	ambiguous_deletion	60
SSAA_3	full_length	335
SSAA_3	PCR_chimera	9
SSAA_4	full_length	539
SSAA_4	ambiguous_deletion	445
SSAA_4	PCR_chimera	97
SSAA_5	full_length	656
SSAA_5	PCR_chimera	41
SSAA_5	ambiguous_deletion	35
SSAA_6	full_length	336
SSAA_6	PCR_chimera	15
SSAA_6	ambiguous_deletion	4
SSAA_7	full_length	159
SSAA_7	PRE-SPACER_mispriming	1
SSAA_8	full_length	210
SSAA_8	PCR_chimera	14
SSAA_9	full_length	326
SSAA_9	ambiguous_deletion	53
SSAB_1	full_length	621
SSAB_1	PCR_chimera	97
SSAB_10	full_length	321
SSAB_10	PCR_chimera	46
SSAB_2	full_length	428
SSAB_2	PCR_chimera	56
SSAB_2	PRE-SPACER_mispriming	1
SSAB_2	ambiguous_deletion	1
SSAB_3	full_length	508
SSAB_3	ambiguous_deletion	57
SSAB_3	PCR_chimera	29
SSAB_4	full_length	335
SSAB_4	ambiguous_deletion	6
SSAB_5	full_length	359
SSAB_5	PCR_chimera	44
SSAB_6	full_length	436
SSAB_6	ambiguous_deletion	3
SSAB_7	full_length	332
SSAB_7	PCR_chimera	110
SSAB_7	ambiguous_deletion	4
SSAB_8	full_length	174
SSAB_8	PCR_chimera	25
SSAB_9	full_length	375
SSAB_9	PCR_chimera	39
SSAB_9	ambiguous_deletion	2
SSAL_1	full_length	185
SSAL_1	ambiguous_deletion	54
SSAL_1	PCR_chimera	27
SSAL_10	full_length	212
SSAL_10	ambiguous_deletion	14
SSAL_10	PCR_chimera	10
SSAL_2	full_length	629
SSAL_2	PCR_chimera	14
SSAL_3	full_length	213
SSAL_3	PCR_chimera	84
SSAL_3	ambiguous_deletion	1
SSAL_4	full_length	332
SSAL_4	PCR_chimera	6
SSAL_5	full_length	459
SSAL_5	PCR_chimera	5
SSAL_6	full_length	395
SSAL_6	PCR_chimera	14
SSAL_6	ambiguous_deletion	10
SSAL_7	full_length	72
SSAL_8	full_length	333
SSAL_8	PCR_chimera	4
SSAL_9	full_length	139
SSAL_9	ambiguous_deletion	61
SSAL_9	PCR_chimera	21
SSAS_1	full_length	363
SSAS_1	PCR_chimera	12
SSAS_10	full_length	396
SSAS_10	PCR_chimera	5
SSAS_2	full_length	441
SSAS_2	ambiguous_deletion	72
SSAS_2	PCR_chimera	26
SSAS_3	full_length	260
SSAS_3	PCR_chimera	203
SSAS_4	full_length	357
SSAS_4	PCR_chimera	7
SSAS_4	ambiguous_deletion	5
SSAS_5	full_length	274
SSAS_5	PCR_chimera	197
SSAS_5	ambiguous_deletion	27
SSAS_6	full_length	335
SSAS_6	PCR_chimera	269
SSAS_6	ambiguous_deletion	16
SSAS_7	full_length	417
SSAS_7	PCR_chimera	32
SSAS_7	ambiguous_deletion	6
SSAS_8	full_length	343
SSAS_8	PCR_chimera	49
SSAS_8	ambiguous_deletion	2
SSAS_9	full_length	235
SSAS_9	ambiguous_deletion	68
SSAS_9	PCR_chimera	8
SSAp_1	full_length	302
SSAp_1	ambiguous_deletion	3
SSAp_10	full_length	221
SSAp_10	PCR_chimera	162
SSAp_10	ambiguous_deletion	26
SSAp_2	full_length	386
SSAp_2	PCR_chimera	53
SSAp_3	full_length	385
SSAp_3	PCR_chimera	34
SSAp_4	full_length	225
SSAp_4	PCR_chimera	18
SSAp_5	full_length	383
SSAp_5	PCR_chimera	104
SSAp_6	full_length	690
SSAp_6	PCR_chimera	38
SSAp_6	ambiguous_deletion	38
SSAp_7	full_length	675
SSAp_7	PCR_chimera	172
SSAp_8	full_length	454
SSAp_8	ambiguous_deletion	26
SSAp_9	full_length	369
SSAp_9	PCR_chimera	28
SSBA_1	full_length	409
SSBA_1	ambiguous_deletion	24
SSBA_1	PCR_chimera	1
SSBA_10	full_length	481
SSBA_10	PCR_chimera	253
SSBA_10	ambiguous_deletion	1
SSBA_2	full_length	196
SSBA_2	PCR_chimera	101
SSBA_3	full_length	755
SSBA_3	PCR_chimera	199
SSBA_4	full_length	472
SSBA_4	PCR_chimera	55
SSBA_5	full_length	204
SSBA_5	ambiguous_deletion	13
SSBA_5	PCR_chimera	5
SSBA_6	full_length	263
SSBA_6	ambiguous_deletion	93
SSBA_6	PCR_chimera	29
SSBA_7	full_length	527
SSBA_7	PCR_chimera	83
SSBA_8	full_length	781
SSBA_8	PCR_chimera	34
SSBA_9	full_length	288
SSBA_9	PCR_chimera	2
SSBA_9	ambiguous_deletion	1
SSBB_1	full_length	662
SSBB_1	PCR_chimera	98
SSBB_10	full_length	602
SSBB_10	PCR_chimera	33
SSBB_2	full_length	409
SSBB_2	ambiguous_deletion	7
SSBB_2	PCR_chimera	5
SSBB_3	full_length	579
SSBB_3	PCR_chimera	75
SSBB_3	ambiguous_deletion	1
SSBB_4	full_length	454
SSBB_5	full_length	408
SSBB_5	PCR_chimera	15
SSBB_5	ambiguous_deletion	8
SSBB_6	full_length	230
SSBB_7	full_length	261
SSBB_7	PCR_chimera	104
SSBB_8	full_length	393
SSBB_8	ambiguous_deletion	2
SSBB_9	full_length	338
SSBB_9	PCR_chimera	3
SSBB_9	ambiguous_deletion	3
SSBL_1	full_length	432
SSBL_1	PCR_chimera	89
SSBL_1	ambiguous_deletion	85
SSBL_10	full_length	486
SSBL_10	PCR_chimera	153
SSBL_10	ambiguous_deletion	4
SSBL_2	full_length	583
SSBL_2	ambiguous_deletion	61
SSBL_2	PCR_chimera	7
SSBL_3	full_length	472
SSBL_3	PCR_chimera	241
SSBL_3	ambiguous_deletion	57
SSBL_4	full_length	414
SSBL_4	ambiguous_deletion	50
SSBL_4	PCR_chimera	41
SSBL_5	full_length	632
SSBL_5	ambiguous_deletion	10
SSBL_5	PCR_chimera	7
SSBL_6	full_length	403
SSBL_6	PCR_chimera	48
SSBL_7	full_length	613
SSBL_7	PCR_chimera	43
SSBL_7	ambiguous_deletion	40
SSBL_8	full_length	347
SSBL_8	PCR_chimera	41
SSBL_8	ambiguous_deletion	5
SSBL_9	full_length	651
SSBL_9	PCR_chimera	16
SSBS_1	full_length	540
SSBS_1	PCR_chimera	178
SSBS_10	full_length	344
SSBS_10	PCR_chimera	79
SSBS_10	ambiguous_deletion	3
SSBS_2	full_length	268
SSBS_2	ambiguous_deletion	70
SSBS_2	PCR_chimera	65
SSBS_2	PRE-SPACER_mispriming	1
SSBS_3	full_length	345
SSBS_3	PCR_chimera	318
SSBS_4	full_length	606
SSBS_4	PCR_chimera	60
SSBS_4	ambiguous_deletion	1
SSBS_5	full_length	275
SSBS_5	ambiguous_deletion	41
SSBS_5	PCR_chimera	5
SSBS_6	full_length	213
SSBS_6	PCR_chimera	192
SSBS_6	ambiguous_deletion	6
SSBS_7	full_length	154
SSBS_7	PCR_chimera	38
SSBS_7	ambiguous_deletion	1
SSBS_8	full_length	635
SSBS_8	PCR_chimera	203
SSBS_8	ambiguous_deletion	130
SSBS_9	full_length	596
SSBS_9	PCR_chimera	34
SSBS_9	ambiguous_deletion	1
SSBp_1	full_length	377
SSBp_1	ambiguous_deletion	30
SSBp_1	PCR_chimera	19
SSBp_10	full_length	458
SSBp_10	PCR_chimera	108
SSBp_10	ambiguous_deletion	37
SSBp_2	full_length	725
SSBp_2	PCR_chimera	104
SSBp_2	ambiguous_deletion	19
SSBp_3	full_length	258
SSBp_3	PCR_chimera	14
SSBp_4	full_length	284
SSBp_4	PCR_chimera	13
SSBp_4	ambiguous_deletion	3
SSBp_5	full_length	589
SSBp_6	full_length	186
SSBp_6	PCR_chimera	82
SSBp_7	full_length	264
SSBp_7	PCR_chimera	237
SSBp_8	full_length	428
SSBp_8	PCR_chimera	138
SSBp_8	ambiguous_deletion	2
SSBp_9	full_length	378
SSBp_9	PCR_chimera	76
SSLA_1	full_length	186
SSLA_1	PCR_chimera	11
SSLA_10	full_length	571
SSLA_10	PCR_chimera	30
SSLA_10	ambiguous_deletion	1
SSLA_2	full_length	350
SSLA_2	PCR_chimera	12
SSLA_2	ambiguous_deletion	12
SSLA_3	PCR_chimera	334
SSLA_3	full_length	294
SSLA_3	ambiguous_deletion	32
SSLA_4	full_length	208
SSLA_4	PCR_chimera	31
SSLA_4	ambiguous_deletion	1
SSLA_5	full_length	305
SSLA_5	PCR_chimera	4
SSLA_5	ambiguous_deletion	1
SSLA_6	full_length	492
SSLA_6	PCR_chimera	42
SSLA_6	ambiguous_deletion	1
SSLA_7	full_length	484
SSLA_7	PCR_chimera	312
SSLA_8	PCR_chimera	253
SSLA_8	full_length	238
SSLA_8	ambiguous_deletion	80
SSLA_9	full_length	362
SSLA_9	ambiguous_deletion	39
SSLA_9	PCR_chimera	21
SSLB_1	full_length	896
SSLB_1	PCR_chimera	201
SSLB_1	ambiguous_deletion	125
SSLB_10	full_length	625
SSLB_10	PCR_chimera	41
SSLB_10	ambiguous_deletion	4
SSLB_2	full_length	307
SSLB_2	PCR_chimera	116
SSLB_3	full_length	787
SSLB_3	ambiguous_deletion	125
SSLB_4	full_length	461
SSLB_4	PCR_chimera	37
SSLB_4	ambiguous_deletion	1
SSLB_5	full_length	508
SSLB_5	PCR_chimera	77
SSLB_5	ambiguous_deletion	1
SSLB_6	full_length	289
SSLB_6	PCR_chimera	25
SSLB_6	ambiguous_deletion	1
SSLB_7	full_length	340
SSLB_7	PCR_chimera	241
SSLB_8	full_length	426
SSLB_8	PCR_chimera	150
SSLB_8	ambiguous_deletion	3
SSLB_9	full_length	316
SSLB_9	PCR_chimera	27
SSLB_9	ambiguous_deletion	19
SSLL_1	full_length	85
SSLL_1	PCR_chimera	60
SSLL_1	ambiguous_deletion	12
SSLL_10	full_length	590
SSLL_10	ambiguous_deletion	5
SSLL_10	PCR_chimera	3
SSLL_10	PRE-SPACER_mispriming	1
SSLL_2	full_length	408
SSLL_2	PCR_chimera	10
SSLL_2	ambiguous_deletion	1
SSLL_3	full_length	544
SSLL_3	ambiguous_deletion	251
SSLL_3	PCR_chimera	47
SSLL_4	full_length	401
SSLL_4	PCR_chimera	165
SSLL_4	ambiguous_deletion	161
SSLL_5	full_length	401
SSLL_5	PCR_chimera	46
SSLL_5	ambiguous_deletion	6
SSLL_6	full_length	146
SSLL_6	PCR_chimera	135
SSLL_7	full_length	398
SSLL_7	PCR_chimera	125
SSLL_8	full_length	608
SSLL_8	PCR_chimera	415
SSLL_9	full_length	214
SSLL_9	ambiguous_deletion	38
SSLL_9	PCR_chimera	10
SSLL_9	PRE-SPACER_mispriming	1
SSLS_1	full_length	214
SSLS_1	PCR_chimera	206
SSLS_10	full_length	443
SSLS_10	PCR_chimera	6
SSLS_10	ambiguous_deletion	2
SSLS_10	PRE-SPACER_mispriming	1
SSLS_2	full_length	758
SSLS_2	PCR_chimera	5
SSLS_3	full_length	634
SSLS_3	PCR_chimera	6
SSLS_4	PCR_chimera	536
SSLS_4	full_length	244
SSLS_5	full_length	427
SSLS_5	PCR_chimera	85
SSLS_5	ambiguous_deletion	45
SSLS_6	full_length	357
SSLS_6	PCR_chimera	8
SSLS_7	full_length	275
SSLS_8	full_length	546
SSLS_8	PCR_chimera	53
SSLS_8	ambiguous_deletion	6
SSLS_9	full_length	463
SSLS_9	PCR_chimera	22
SSLS_9	ambiguous_deletion	1
SSLp_1	full_length	173
SSLp_1	PCR_chimera	6
SSLp_1	ambiguous_deletion	4
SSLp_10	full_length	567
SSLp_10	ambiguous_deletion	33
SSLp_10	PCR_chimera	7
SSLp_10	PRE-SPACER_mispriming	1
SSLp_2	PCR_chimera	438
SSLp_2	full_length	174
SSLp_2	ambiguous_deletion	30
SSLp_3	full_length	761
SSLp_3	PCR_chimera	15
SSLp_3	ambiguous_deletion	3
SSLp_4	full_length	597
SSLp_4	ambiguous_deletion	3
SSLp_4	PCR_chimera	2
SSLp_5	full_length	299
SSLp_5	ambiguous_deletion	90
SSLp_5	PCR_chimera	11
SSLp_6	full_length	205
SSLp_6	PCR_chimera	1
SSLp_7	full_length	564
SSLp_7	PCR_chimera	10
SSLp_8	full_length	645
SSLp_8	PCR_chimera	13
SSLp_8	ambiguous_deletion	6
SSLp_9	full_length	346
SSLp_9	ambiguous_deletion	70
SSLp_9	PCR_chimera	16
SSSA_1	PCR_chimera	52
SSSA_1	full_length	42
SSSA_1	ambiguous_deletion	1
SSSA_10	PCR_chimera	95
SSSA_10	ambiguous_deletion	12
SSSA_10	full_length	5
SSSA_2	PCR_chimera	66
SSSA_2	ambiguous_deletion	5
SSSA_3	full_length	149
SSSA_3	PCR_chimera	137
SSSA_3	ambiguous_deletion	1
SSSA_4	full_length	70
SSSA_4	PCR_chimera	12
SSSA_4	ambiguous_deletion	3
SSSA_5	full_length	28
SSSA_5	ambiguous_deletion	8
SSSA_6	full_length	76
SSSA_6	PCR_chimera	43
SSSA_6	ambiguous_deletion	6
SSSA_7	PCR_chimera	121
SSSA_7	full_length	15
SSSA_8	full_length	186
SSSA_8	PCR_chimera	82
SSSA_8	ambiguous_deletion	1
SSSA_9	full_length	110
SSSA_9	ambiguous_deletion	37
SSSA_9	PCR_chimera	5
SSSB_1	PCR_chimera	145
SSSB_1	full_length	57
SSSB_10	full_length	109
SSSB_10	PCR_chimera	16
SSSB_2	full_length	92
SSSB_2	PCR_chimera	2
SSSB_3	full_length	101
SSSB_3	PCR_chimera	7
SSSB_4	full_length	57
SSSB_4	PCR_chimera	25
SSSB_4	ambiguous_deletion	2
SSSB_5	PCR_chimera	374
SSSB_5	full_length	62
SSSB_6	PCR_chimera	74
SSSB_6	full_length	51
SSSB_6	ambiguous_deletion	32
SSSB_7	ambiguous_deletion	53
SSSB_7	PCR_chimera	46
SSSB_7	full_length	6
SSSB_8	full_length	60
SSSB_8	PCR_chimera	4
SSSB_8	ambiguous_deletion	1
SSSB_9	full_length	105
SSSB_9	PCR_chimera	12
SSSB_9	ambiguous_deletion	3
SSSL_1	full_length	31
SSSL_1	ambiguous_deletion	13
SSSL_1	PCR_chimera	9
SSSL_10	PCR_chimera	139
SSSL_10	ambiguous_deletion	1
SSSL_10	full_length	1
SSSL_2	PCR_chimera	84
SSSL_2	ambiguous_deletion	42
SSSL_2	full_length	1
SSSL_3	full_length	62
SSSL_3	ambiguous_deletion	15
SSSL_4	PCR_chimera	19
SSSL_5	PCR_chimera	4
SSSL_5	full_length	3
SSSL_6	PCR_chimera	66
SSSL_6	full_length	4
SSSL_6	ambiguous_deletion	2
SSSL_7	full_length	31
SSSL_7	PCR_chimera	21
SSSL_7	ambiguous_deletion	7
SSSL_8	full_length	84
SSSL_8	PCR_chimera	83
SSSL_9	full_length	98
SSSL_9	ambiguous_deletion	32
SSSL_9	PCR_chimera	21
SSSS_1	PCR_chimera	61
SSSS_1	full_length	39
SSSS_10	PCR_chimera	17
SSSS_10	ambiguous_deletion	14
SSSS_2	PCR_chimera	54
SSSS_2	ambiguous_deletion	26
SSSS_2	full_length	11
SSSS_2	PRE-SPACER_mispriming	1
SSSS_3	PCR_chimera	7
SSSS_3	ambiguous_deletion	1
SSSS_4	PCR_chimera	241
SSSS_4	full_length	40
SSSS_4	ambiguous_deletion	5
SSSS_5	ambiguous_deletion	225
SSSS_5	PCR_chimera	13
SSSS_5	PRE-SPACER_mispriming	2
SSSS_6	full_length	31
SSSS_6	PCR_chimera	10
SSSS_7	PCR_chimera	105
SSSS_7	full_length	49
SSSS_8	PCR_chimera	65
SSSS_8	full_length	43
SSSS_8	ambiguous_deletion	4
SSSS_9	full_length	50
SSSS_9	PCR_chimera	9
SSSp_1	PCR_chimera	73
SSSp_1	full_length	33
SSSp_1	PRE-SPACER_mispriming	4
SSSp_10	full_length	27
SSSp_10	ambiguous_deletion	4
SSSp_10	PCR_chimera	2
SSSp_2	full_length	55
SSSp_2	ambiguous_deletion	23
SSSp_2	PCR_chimera	3
SSSp_3	PCR_chimera	214
SSSp_3	full_length	121
SSSp_3	ambiguous_deletion	50
SSSp_4	ambiguous_deletion	98
SSSp_4	full_length	77
SSSp_4	PCR_chimera	3
SSSp_5	full_length	110
SSSp_5	PCR_chimera	98
SSSp_6	full_length	96
SSSp_6	PCR_chimera	13
SSSp_7	PCR_chimera	158
SSSp_7	full_length	31
SSSp_7	ambiguous_deletion	3
SSSp_8	PCR_chimera	71
SSSp_8	full_length	68
SSSp_8	ambiguous_deletion	8
SSSp_9	PCR_chimera	120
SSSp_9	full_length	103
SSpA_1	full_length	460
SSpA_1	PCR_chimera	196
SSpA_1	PRE-SPACER_mispriming	52
SSpA_1	ambiguous_deletion	3
SSpA_10	full_length	200
SSpA_10	ambiguous_deletion	27
SSpA_10	PCR_chimera	13
SSpA_10	PRE-SPACER_mispriming	1
SSpA_2	full_length	426
SSpA_2	PCR_chimera	61
SSpA_3	full_length	604
SSpA_3	ambiguous_deletion	203
SSpA_3	PCR_chimera	16
SSpA_3	PRE-SPACER_mispriming	1
SSpA_4	full_length	550
SSpA_4	PCR_chimera	411
SSpA_4	ambiguous_deletion	48
SSpA_5	full_length	281
SSpA_5	PCR_chimera	168
SSpA_6	full_length	614
SSpA_6	PCR_chimera	13
SSpA_6	ambiguous_deletion	1
SSpA_7	full_length	470
SSpA_7	PCR_chimera	45
SSpA_7	ambiguous_deletion	40
SSpA_8	full_length	600
SSpA_8	PCR_chimera	119
SSpA_8	ambiguous_deletion	1
SSpA_9	full_length	412
SSpA_9	PCR_chimera	354
SSpB_1	PCR_chimera	488
SSpB_1	full_length	478
SSpB_1	ambiguous_deletion	25
SSpB_10	full_length	565
SSpB_10	PCR_chimera	55
SSpB_10	ambiguous_deletion	13
SSpB_2	full_length	576
SSpB_2	PCR_chimera	194
SSpB_2	ambiguous_deletion	29
SSpB_3	full_length	414
SSpB_3	PCR_chimera	133
SSpB_3	ambiguous_deletion	97
SSpB_4	full_length	652
SSpB_4	PCR_chimera	116
SSpB_5	full_length	279
SSpB_5	PCR_chimera	12
SSpB_5	ambiguous_deletion	11
SSpB_6	full_length	306
SSpB_6	PCR_chimera	6
SSpB_7	full_length	322
SSpB_8	full_length	478
SSpB_8	ambiguous_deletion	2
SSpB_9	full_length	724
SSpB_9	PCR_chimera	5
SSpB_9	ambiguous_deletion	2
SSpL_1	full_length	425
SSpL_1	PCR_chimera	9
SSpL_1	ambiguous_deletion	5
SSpL_10	full_length	684
SSpL_10	PCR_chimera	258
SSpL_10	ambiguous_deletion	1
SSpL_2	full_length	190
SSpL_2	PCR_chimera	21
SSpL_2	ambiguous_deletion	17
SSpL_3	full_length	397
SSpL_3	ambiguous_deletion	66
SSpL_3	PCR_chimera	2
SSpL_4	full_length	489
SSpL_4	PCR_chimera	6
SSpL_4	ambiguous_deletion	2
SSpL_5	full_length	267
SSpL_5	PCR_chimera	16
SSpL_6	full_length	761
SSpL_6	PCR_chimera	60
SSpL_6	ambiguous_deletion	6
SSpL_7	full_length	410
SSpL_7	PCR_chimera	29
SSpL_7	ambiguous_deletion	18
SSpL_8	full_length	203
SSpL_8	PCR_chimera	111
SSpL_9	full_length	373
SSpL_9	PCR_chimera	27
SSpS_1	full_length	618
SSpS_1	PCR_chimera	100
SSpS_1	ambiguous_deletion	18
SSpS_10	full_length	598
SSpS_10	PCR_chimera	160
SSpS_10	ambiguous_deletion	115
SSpS_10	PRE-SPACER_mispriming	38
SSpS_2	full_length	622
SSpS_2	PCR_chimera	4
SSpS_3	full_length	685
SSpS_3	PCR_chimera	132
SSpS_4	full_length	276
SSpS_4	PCR_chimera	53
SSpS_5	full_length	168
SSpS_5	PCR_chimera	7
SSpS_6	full_length	452
SSpS_7	full_length	265
SSpS_7	ambiguous_deletion	37
SSpS_8	full_length	554
SSpS_8	ambiguous_deletion	24
SSpS_8	PCR_chimera	12
SSpS_9	full_length	312
SSpS_9	PCR_chimera	62
SSpS_9	ambiguous_deletion	3
SSpp_1	full_length	379
SSpp_1	ambiguous_deletion	17
SSpp_1	PCR_chimera	11
SSpp_10	full_length	540
SSpp_10	PCR_chimera	95
SSpp_10	ambiguous_deletion	41
SSpp_2	full_length	551
SSpp_2	PCR_chimera	7
SSpp_3	full_length	215
SSpp_3	PCR_chimera	140
